,2022（令和４）年,国民生活基礎調査,,,
,２健康票,第137表　総傷病数，性・年齢（３区分階級）・傷病（複数回答）・都道府県－21大都市（再掲）別,,,
,注：通院者には、入院者は含まない。,,,,
,傷病（複数回答）,総　　数,65歳以上,65歳以上人口数,65歳以上の傷病数と人口の割合
石　　　川,その他,31,9,370,2.4%
石　　　川,不　明,2,1,370,0.3%
石　　　川,不　　詳,3,1,370,0.3%
福　　　井,福　　　井,,,246,0.0%
福　　　井,通院者数,312,169,246,68.7%
福　　　井,糖尿病,43,31,246,12.6%
福　　　井,肥満症,4,2,246,0.8%
福　　　井,脂質異常症（高コレステロール血症等）,46,29,246,11.8%
福　　　井,甲状腺の病気,10,6,246,2.4%
福　　　井,うつ病やその他のこころの病気,14,3,246,1.2%
福　　　井,認知症,6,6,246,2.4%
福　　　井,パーキンソン病,1,1,246,0.4%
福　　　井,その他の神経の病気（神経痛・麻痺等）,5,2,246,0.8%
福　　　井,眼の病気,33,26,246,10.6%
福　　　井,耳の病気,8,5,246,2.0%
福　　　井,高血圧症,101,72,246,29.3%
福　　　井,脳卒中（脳出血、脳梗塞等）,9,7,246,2.8%
福　　　井,狭心症・心筋梗塞,12,10,246,4.1%
福　　　井,その他の循環器系の病気,16,13,246,5.3%
福　　　井,急性鼻咽頭炎（かぜ）,1,0,246,0.0%
福　　　井,アレルギー性鼻炎,18,5,246,2.0%
福　　　井,慢性閉塞性肺疾患（COPD）,1,0,246,0.0%
福　　　井,喘息,7,4,246,1.6%
福　　　井,その他の呼吸器系の病気,7,5,246,2.0%
福　　　井,胃・十二指腸の病気,12,8,246,3.3%
福　　　井,肝臓・胆のうの病気,7,4,246,1.6%
福　　　井,その他の消化器系の病気,9,5,246,2.0%
福　　　井,歯の病気,29,14,246,5.7%
福　　　井,アトピー性皮膚炎,10,1,246,0.4%
福　　　井,その他の皮膚の病気,19,7,246,2.8%
福　　　井,痛風,7,3,246,1.2%
福　　　井,関節リウマチ,6,4,246,1.6%
福　　　井,関節症,15,11,246,4.5%
福　　　井,肩こり症,15,9,246,3.7%
福　　　井,腰痛症,35,26,246,10.6%
福　　　井,骨粗しょう症,14,12,246,4.9%
福　　　井,腎臓の病気,8,5,246,2.0%
福　　　井,前立腺肥大症,8,7,246,2.8%
福　　　井,閉経期又は閉経後障害（更年期障害等）,2,0,246,0.0%
福　　　井,骨折,5,4,246,1.6%
福　　　井,骨折以外のけが・やけど,4,2,246,0.8%
福　　　井,貧血・血液の病気,4,2,246,0.8%
福　　　井,悪性新生物（がん）,7,4,246,1.6%
福　　　井,妊娠・産褥（切迫流産、前置胎盤等）,1,-,246,#VALUE!
福　　　井,不妊症,1,-,246,#VALUE!
福　　　井,その他,22,7,246,2.8%
福　　　井,不　明,1,0,246,0.0%
福　　　井,不　　詳,2,1,246,0.4%
山　　　梨,山　　　梨,,,260,0.0%
山　　　梨,通院者数,327,178,260,68.5%
山　　　梨,糖尿病,44,32,260,12.3%
山　　　梨,肥満症,4,2,260,0.8%
山　　　梨,脂質異常症（高コレステロール血症等）,46,29,260,11.2%
山　　　梨,甲状腺の病気,11,6,260,2.3%
山　　　梨,うつ病やその他のこころの病気,16,4,260,1.5%
山　　　梨,認知症,4,4,260,1.5%
山　　　梨,パーキンソン病,2,2,260,0.8%
山　　　梨,その他の神経の病気（神経痛・麻痺等）,4,3,260,1.2%
山　　　梨,眼の病気,37,29,260,11.2%
山　　　梨,耳の病気,7,5,260,1.9%
山　　　梨,高血圧症,111,80,260,30.8%
山　　　梨,脳卒中（脳出血、脳梗塞等）,8,6,260,2.3%
山　　　梨,狭心症・心筋梗塞,13,11,260,4.2%
山　　　梨,その他の循環器系の病気,13,10,260,3.8%
山　　　梨,急性鼻咽頭炎（かぜ）,1,0,260,0.0%
山　　　梨,アレルギー性鼻炎,19,7,260,2.7%
山　　　梨,慢性閉塞性肺疾患（COPD）,2,1,260,0.4%
山　　　梨,喘息,10,5,260,1.9%
山　　　梨,その他の呼吸器系の病気,7,5,260,1.9%
山　　　梨,胃・十二指腸の病気,9,6,260,2.3%
山　　　梨,肝臓・胆のうの病気,6,5,260,1.9%
山　　　梨,その他の消化器系の病気,10,6,260,2.3%
山　　　梨,歯の病気,41,22,260,8.5%
山　　　梨,アトピー性皮膚炎,8,1,260,0.4%
山　　　梨,その他の皮膚の病気,15,6,260,2.3%
山　　　梨,痛風,11,5,260,1.9%
山　　　梨,関節リウマチ,5,3,260,1.2%
山　　　梨,関節症,17,13,260,5.0%
山　　　梨,肩こり症,17,9,260,3.5%
山　　　梨,腰痛症,35,23,260,8.8%
山　　　梨,骨粗しょう症,17,15,260,5.8%
山　　　梨,腎臓の病気,9,6,260,2.3%
山　　　梨,前立腺肥大症,12,11,260,4.2%
山　　　梨,閉経期又は閉経後障害（更年期障害等）,2,0,260,0.0%
山　　　梨,骨折,6,4,260,1.5%
山　　　梨,骨折以外のけが・やけど,4,1,260,0.4%
山　　　梨,貧血・血液の病気,5,2,260,0.8%
山　　　梨,悪性新生物（がん）,7,5,260,1.9%
山　　　梨,妊娠・産褥（切迫流産、前置胎盤等）,1,-,260,#VALUE!
山　　　梨,不妊症,1,-,260,#VALUE!
山　　　梨,その他,20,5,260,1.9%
山　　　梨,不　明,1,0,260,0.0%
山　　　梨,不　　詳,2,1,260,0.4%
長　　　野,長　　　野,,,687,0.0%
長　　　野,通院者数,861,481,687,70.0%
長　　　野,糖尿病,105,73,687,10.6%
長　　　野,肥満症,12,6,687,0.9%
長　　　野,脂質異常症（高コレステロール血症等）,146,98,687,14.3%
長　　　野,甲状腺の病気,28,15,687,2.2%
長　　　野,うつ病やその他のこころの病気,49,11,687,1.6%
長　　　野,認知症,16,16,687,2.3%
長　　　野,パーキンソン病,3,3,687,0.4%
長　　　野,その他の神経の病気（神経痛・麻痺等）,14,8,687,1.2%
長　　　野,眼の病気,117,93,687,13.5%
長　　　野,耳の病気,23,16,687,2.3%
長　　　野,高血圧症,288,217,687,31.6%
長　　　野,脳卒中（脳出血、脳梗塞等）,23,20,687,2.9%
長　　　野,狭心症・心筋梗塞,36,31,687,4.5%
長　　　野,その他の循環器系の病気,43,34,687,4.9%
長　　　野,急性鼻咽頭炎（かぜ）,3,1,687,0.1%
長　　　野,アレルギー性鼻炎,49,16,687,2.3%
長　　　野,慢性閉塞性肺疾患（COPD）,4,4,687,0.6%
長　　　野,喘息,26,10,687,1.5%
長　　　野,その他の呼吸器系の病気,23,14,687,2.0%
長　　　野,胃・十二指腸の病気,27,20,687,2.9%
長　　　野,肝臓・胆のうの病気,14,8,687,1.2%
長　　　野,その他の消化器系の病気,25,16,687,2.3%
長　　　野,歯の病気,108,52,687,7.6%
長　　　野,アトピー性皮膚炎,22,2,687,0.3%
長　　　野,その他の皮膚の病気,34,18,687,2.6%
長　　　野,痛風,28,14,687,2.0%
長　　　野,関節リウマチ,13,10,687,1.5%
長　　　野,関節症,52,38,687,5.5%
長　　　野,肩こり症,40,24,687,3.5%
長　　　野,腰痛症,108,76,687,11.1%
長　　　野,骨粗しょう症,45,42,687,6.1%
長　　　野,腎臓の病気,23,17,687,2.5%
長　　　野,前立腺肥大症,36,32,687,4.7%
長　　　野,閉経期又は閉経後障害（更年期障害等）,5,0,687,0.0%
長　　　野,骨折,15,10,687,1.5%
長　　　野,骨折以外のけが・やけど,12,4,687,0.6%
長　　　野,貧血・血液の病気,15,8,687,1.2%
長　　　野,悪性新生物（がん）,18,12,687,1.7%
長　　　野,妊娠・産褥（切迫流産、前置胎盤等）,2,-,687,#VALUE!
長　　　野,不妊症,2,-,687,#VALUE!
長　　　野,その他,57,16,687,2.3%
長　　　野,不　明,3,1,687,0.1%
長　　　野,不　　詳,5,4,687,0.6%
岐　　　阜,岐　　　阜,,,664,0.0%
岐　　　阜,通院者数,842,479,664,72.1%
岐　　　阜,糖尿病,119,87,664,13.1%
岐　　　阜,肥満症,11,7,664,1.1%
岐　　　阜,脂質異常症（高コレステロール血症等）,134,91,664,13.7%
岐　　　阜,甲状腺の病気,22,11,664,1.7%
岐　　　阜,うつ病やその他のこころの病気,35,8,664,1.2%
岐　　　阜,認知症,16,16,664,2.4%
岐　　　阜,パーキンソン病,5,4,664,0.6%
岐　　　阜,その他の神経の病気（神経痛・麻痺等）,12,8,664,1.2%
岐　　　阜,眼の病気,121,95,664,14.3%
岐　　　阜,耳の病気,19,15,664,2.3%
岐　　　阜,高血圧症,284,212,664,31.9%
岐　　　阜,脳卒中（脳出血、脳梗塞等）,17,13,664,2.0%
岐　　　阜,狭心症・心筋梗塞,41,33,664,5.0%
岐　　　阜,その他の循環器系の病気,41,30,664,4.5%
岐　　　阜,急性鼻咽頭炎（かぜ）,2,1,664,0.2%
岐　　　阜,アレルギー性鼻炎,55,21,664,3.2%
岐　　　阜,慢性閉塞性肺疾患（COPD）,3,3,664,0.5%
岐　　　阜,喘息,18,8,664,1.2%
岐　　　阜,その他の呼吸器系の病気,22,14,664,2.1%
岐　　　阜,胃・十二指腸の病気,23,15,664,2.3%
岐　　　阜,肝臓・胆のうの病気,16,11,664,1.7%
岐　　　阜,その他の消化器系の病気,25,16,664,2.4%
岐　　　阜,歯の病気,116,56,664,8.4%
岐　　　阜,アトピー性皮膚炎,21,4,664,0.6%
岐　　　阜,その他の皮膚の病気,36,18,664,2.7%
岐　　　阜,痛風,21,11,664,1.7%
岐　　　阜,関節リウマチ,17,13,664,2.0%
岐　　　阜,関節症,42,33,664,5.0%
岐　　　阜,肩こり症,55,30,664,4.5%
岐　　　阜,腰痛症,102,69,664,10.4%
岐　　　阜,骨粗しょう症,37,33,664,5.0%
岐　　　阜,腎臓の病気,23,17,664,2.6%
岐　　　阜,前立腺肥大症,28,26,664,3.9%
岐　　　阜,閉経期又は閉経後障害（更年期障害等）,3,0,664,0.0%
岐　　　阜,骨折,14,9,664,1.4%
岐　　　阜,骨折以外のけが・やけど,11,4,664,0.6%
岐　　　阜,貧血・血液の病気,14,8,664,1.2%
岐　　　阜,悪性新生物（がん）,20,14,664,2.1%
岐　　　阜,妊娠・産褥（切迫流産、前置胎盤等）,2,-,664,#VALUE!
岐　　　阜,不妊症,2,-,664,#VALUE!
岐　　　阜,その他,54,18,664,2.7%
岐　　　阜,不　明,3,0,664,0.0%
岐　　　阜,不　　詳,4,2,664,0.3%
静　　　岡,静　　　岡,,,"1,107",0.0%
静　　　岡,通院者数,1511,791,"1,107",71.5%
静　　　岡,糖尿病,195,130,"1,107",11.7%
静　　　岡,肥満症,22,11,"1,107",1.0%
静　　　岡,脂質異常症（高コレステロール血症等）,258,162,"1,107",14.6%
静　　　岡,甲状腺の病気,53,27,"1,107",2.4%
静　　　岡,うつ病やその他のこころの病気,71,16,"1,107",1.4%
静　　　岡,認知症,25,25,"1,107",2.3%
静　　　岡,パーキンソン病,10,9,"1,107",0.8%
静　　　岡,その他の神経の病気（神経痛・麻痺等）,21,10,"1,107",0.9%
静　　　岡,眼の病気,215,160,"1,107",14.5%
静　　　岡,耳の病気,30,20,"1,107",1.8%
静　　　岡,高血圧症,497,355,"1,107",32.1%
静　　　岡,脳卒中（脳出血、脳梗塞等）,39,31,"1,107",2.8%
静　　　岡,狭心症・心筋梗塞,52,41,"1,107",3.7%
静　　　岡,その他の循環器系の病気,73,55,"1,107",5.0%
静　　　岡,急性鼻咽頭炎（かぜ）,4,2,"1,107",0.2%
静　　　岡,アレルギー性鼻炎,101,34,"1,107",3.1%
静　　　岡,慢性閉塞性肺疾患（COPD）,6,5,"1,107",0.5%
静　　　岡,喘息,50,18,"1,107",1.6%
静　　　岡,その他の呼吸器系の病気,38,24,"1,107",2.2%
静　　　岡,胃・十二指腸の病気,50,31,"1,107",2.8%
静　　　岡,肝臓・胆のうの病気,23,14,"1,107",1.3%
静　　　岡,その他の消化器系の病気,42,24,"1,107",2.2%
静　　　岡,歯の病気,186,93,"1,107",8.4%
静　　　岡,アトピー性皮膚炎,37,4,"1,107",0.4%
静　　　岡,その他の皮膚の病気,66,29,"1,107",2.6%
静　　　岡,痛風,47,23,"1,107",2.1%
静　　　岡,関節リウマチ,26,17,"1,107",1.5%
静　　　岡,関節症,69,46,"1,107",4.2%
静　　　岡,肩こり症,80,37,"1,107",3.3%
静　　　岡,腰痛症,166,104,"1,107",9.4%
静　　　岡,骨粗しょう症,77,71,"1,107",6.4%
静　　　岡,腎臓の病気,43,29,"1,107",2.6%
静　　　岡,前立腺肥大症,48,43,"1,107",3.9%
静　　　岡,閉経期又は閉経後障害（更年期障害等）,8,1,"1,107",0.1%
静　　　岡,骨折,21,14,"1,107",1.3%
静　　　岡,骨折以外のけが・やけど,21,7,"1,107",0.6%
静　　　岡,貧血・血液の病気,21,10,"1,107",0.9%
静　　　岡,悪性新生物（がん）,41,30,"1,107",2.7%
静　　　岡,妊娠・産褥（切迫流産、前置胎盤等）,3,-,"1,107",#VALUE!
静　　　岡,不妊症,3,-,"1,107",#VALUE!
静　　　岡,その他,95,24,"1,107",2.2%
静　　　岡,不　明,3,1,"1,107",0.1%
静　　　岡,不　　詳,8,5,"1,107",0.5%
愛　　　知,愛　　　知,,,"2,233",0.0%
愛　　　知,通院者数,2802,1508,"2,233",67.5%
愛　　　知,糖尿病,374,254,"2,233",11.4%
愛　　　知,肥満症,38,25,"2,233",1.1%
愛　　　知,脂質異常症（高コレステロール血症等）,453,301,"2,233",13.5%
愛　　　知,甲状腺の病気,93,48,"2,233",2.1%
愛　　　知,うつ病やその他のこころの病気,149,31,"2,233",1.4%
愛　　　知,認知症,42,42,"2,233",1.9%
愛　　　知,パーキンソン病,16,15,"2,233",0.7%
愛　　　知,その他の神経の病気（神経痛・麻痺等）,45,18,"2,233",0.8%
愛　　　知,眼の病気,434,322,"2,233",14.4%
愛　　　知,耳の病気,85,58,"2,233",2.6%
愛　　　知,高血圧症,925,664,"2,233",29.7%
愛　　　知,脳卒中（脳出血、脳梗塞等）,69,56,"2,233",2.5%
愛　　　知,狭心症・心筋梗塞,120,101,"2,233",4.5%
愛　　　知,その他の循環器系の病気,122,96,"2,233",4.3%
愛　　　知,急性鼻咽頭炎（かぜ）,11,4,"2,233",0.2%
愛　　　知,アレルギー性鼻炎,188,72,"2,233",3.2%
愛　　　知,慢性閉塞性肺疾患（COPD）,11,9,"2,233",0.4%
愛　　　知,喘息,79,24,"2,233",1.1%
愛　　　知,その他の呼吸器系の病気,77,59,"2,233",2.6%
愛　　　知,胃・十二指腸の病気,77,48,"2,233",2.1%
愛　　　知,肝臓・胆のうの病気,50,29,"2,233",1.3%
愛　　　知,その他の消化器系の病気,101,56,"2,233",2.5%
愛　　　知,歯の病気,386,230,"2,233",10.3%
愛　　　知,アトピー性皮膚炎,86,11,"2,233",0.5%
愛　　　知,その他の皮膚の病気,155,69,"2,233",3.1%
愛　　　知,痛風,70,37,"2,233",1.7%
愛　　　知,関節リウマチ,49,33,"2,233",1.5%
愛　　　知,関節症,132,93,"2,233",4.2%
愛　　　知,肩こり症,137,71,"2,233",3.2%
愛　　　知,腰痛症,302,197,"2,233",8.8%
愛　　　知,骨粗しょう症,129,116,"2,233",5.2%
愛　　　知,腎臓の病気,68,48,"2,233",2.1%
愛　　　知,前立腺肥大症,87,80,"2,233",3.6%
愛　　　知,閉経期又は閉経後障害（更年期障害等）,20,1,"2,233",0.0%
愛　　　知,骨折,50,35,"2,233",1.6%
愛　　　知,骨折以外のけが・やけど,39,15,"2,233",0.7%
愛　　　知,貧血・血液の病気,41,24,"2,233",1.1%
愛　　　知,悪性新生物（がん）,71,47,"2,233",2.1%
愛　　　知,妊娠・産褥（切迫流産、前置胎盤等）,5,-,"2,233",#VALUE!
愛　　　知,不妊症,6,-,"2,233",#VALUE!
愛　　　知,その他,191,55,"2,233",2.5%
愛　　　知,不　明,7,3,"2,233",0.1%
愛　　　知,不　　詳,15,9,"2,233",0.4%
三　　　重,三　　　重,,,571,0.0%
三　　　重,通院者数,744,410,571,71.8%
三　　　重,糖尿病,101,72,571,12.6%
三　　　重,肥満症,9,5,571,0.9%
三　　　重,脂質異常症（高コレステロール血症等）,118,77,571,13.5%
三　　　重,甲状腺の病気,23,14,571,2.5%
三　　　重,うつ病やその他のこころの病気,38,6,571,1.1%
三　　　重,認知症,16,15,571,2.6%
三　　　重,パーキンソン病,3,2,571,0.4%
三　　　重,その他の神経の病気（神経痛・麻痺等）,9,5,571,0.9%
三　　　重,眼の病気,111,84,571,14.7%
三　　　重,耳の病気,22,15,571,2.6%
三　　　重,高血圧症,256,186,571,32.6%
三　　　重,脳卒中（脳出血、脳梗塞等）,17,13,571,2.3%
三　　　重,狭心症・心筋梗塞,34,28,571,4.9%
三　　　重,その他の循環器系の病気,34,26,571,4.6%
三　　　重,急性鼻咽頭炎（かぜ）,2,1,571,0.2%
三　　　重,アレルギー性鼻炎,47,20,571,3.5%
三　　　重,慢性閉塞性肺疾患（COPD）,3,3,571,0.5%
三　　　重,喘息,18,7,571,1.2%
三　　　重,その他の呼吸器系の病気,23,18,571,3.2%
三　　　重,胃・十二指腸の病気,23,16,571,2.8%
三　　　重,肝臓・胆のうの病気,13,8,571,1.4%
三　　　重,その他の消化器系の病気,23,15,571,2.6%
三　　　重,歯の病気,98,55,571,9.6%
三　　　重,アトピー性皮膚炎,20,2,571,0.4%
三　　　重,その他の皮膚の病気,37,15,571,2.6%
三　　　重,痛風,23,13,571,2.3%
三　　　重,関節リウマチ,15,10,571,1.8%
三　　　重,関節症,40,27,571,4.7%
三　　　重,肩こり症,38,20,571,3.5%
三　　　重,腰痛症,85,58,571,10.2%
三　　　重,骨粗しょう症,34,32,571,5.6%
三　　　重,腎臓の病気,22,17,571,3.0%
三　　　重,前立腺肥大症,25,24,571,4.2%
三　　　重,閉経期又は閉経後障害（更年期障害等）,4,0,571,0.0%
三　　　重,骨折,15,8,571,1.4%
三　　　重,骨折以外のけが・やけど,11,4,571,0.7%
三　　　重,貧血・血液の病気,12,5,571,0.9%
三　　　重,悪性新生物（がん）,18,11,571,1.9%
三　　　重,妊娠・産褥（切迫流産、前置胎盤等）,1,-,571,#VALUE!
三　　　重,不妊症,3,-,571,#VALUE!
三　　　重,その他,44,15,571,2.6%
三　　　重,不　明,1,1,571,0.2%
三　　　重,不　　詳,4,2,571,0.4%
滋　　　賀,滋　　　賀,,,443,0.0%
滋　　　賀,通院者数,592,311,443,70.2%
滋　　　賀,糖尿病,78,54,443,12.2%
滋　　　賀,肥満症,7,3,443,0.7%
滋　　　賀,脂質異常症（高コレステロール血症等）,95,57,443,12.9%
滋　　　賀,甲状腺の病気,21,12,443,2.7%
滋　　　賀,うつ病やその他のこころの病気,34,6,443,1.4%
滋　　　賀,認知症,11,11,443,2.5%
滋　　　賀,パーキンソン病,5,5,443,1.1%
滋　　　賀,その他の神経の病気（神経痛・麻痺等）,13,7,443,1.6%
滋　　　賀,眼の病気,71,51,443,11.5%
滋　　　賀,耳の病気,13,9,443,2.0%
滋　　　賀,高血圧症,201,139,443,31.4%
滋　　　賀,脳卒中（脳出血、脳梗塞等）,12,10,443,2.3%
滋　　　賀,狭心症・心筋梗塞,29,24,443,5.4%
滋　　　賀,その他の循環器系の病気,30,25,443,5.6%
滋　　　賀,急性鼻咽頭炎（かぜ）,3,1,443,0.2%
滋　　　賀,アレルギー性鼻炎,32,10,443,2.3%
滋　　　賀,慢性閉塞性肺疾患（COPD）,2,2,443,0.5%
滋　　　賀,喘息,16,6,443,1.4%
滋　　　賀,その他の呼吸器系の病気,15,10,443,2.3%
滋　　　賀,胃・十二指腸の病気,18,12,443,2.7%
滋　　　賀,肝臓・胆のうの病気,13,8,443,1.8%
滋　　　賀,その他の消化器系の病気,21,13,443,2.9%
滋　　　賀,歯の病気,73,38,443,8.6%
滋　　　賀,アトピー性皮膚炎,20,1,443,0.2%
滋　　　賀,その他の皮膚の病気,28,11,443,2.5%
滋　　　賀,痛風,15,9,443,2.0%
滋　　　賀,関節リウマチ,11,7,443,1.6%
滋　　　賀,関節症,28,19,443,4.3%
滋　　　賀,肩こり症,26,14,443,3.2%
滋　　　賀,腰痛症,65,42,443,9.5%
滋　　　賀,骨粗しょう症,25,21,443,4.7%
滋　　　賀,腎臓の病気,15,10,443,2.3%
滋　　　賀,前立腺肥大症,21,20,443,4.5%
滋　　　賀,閉経期又は閉経後障害（更年期障害等）,3,0,443,0.0%
滋　　　賀,骨折,7,4,443,0.9%
滋　　　賀,骨折以外のけが・やけど,9,3,443,0.7%
滋　　　賀,貧血・血液の病気,9,6,443,1.4%
滋　　　賀,悪性新生物（がん）,15,9,443,2.0%
滋　　　賀,妊娠・産褥（切迫流産、前置胎盤等）,2,-,443,#VALUE!
滋　　　賀,不妊症,1,-,443,#VALUE!
滋　　　賀,その他,37,11,443,2.5%
滋　　　賀,不　明,3,0,443,0.0%
滋　　　賀,不　　詳,6,4,443,0.9%
京　　　都,京　　　都,,,850,0.0%
京　　　都,通院者数,1074,590,850,69.4%
京　　　都,糖尿病,127,97,850,11.4%
京　　　都,肥満症,12,6,850,0.7%
京　　　都,脂質異常症（高コレステロール血症等）,160,106,850,12.5%
京　　　都,甲状腺の病気,46,28,850,3.3%
京　　　都,うつ病やその他のこころの病気,63,10,850,1.2%
京　　　都,認知症,17,17,850,2.0%
京　　　都,パーキンソン病,8,7,850,0.8%
京　　　都,その他の神経の病気（神経痛・麻痺等）,18,10,850,1.2%
京　　　都,眼の病気,131,101,850,11.9%
京　　　都,耳の病気,35,25,850,2.9%
京　　　都,高血圧症,334,249,850,29.3%
京　　　都,脳卒中（脳出血、脳梗塞等）,29,23,850,2.7%
京　　　都,狭心症・心筋梗塞,42,38,850,4.5%
京　　　都,その他の循環器系の病気,51,37,850,4.4%
京　　　都,急性鼻咽頭炎（かぜ）,2,1,850,0.1%
京　　　都,アレルギー性鼻炎,66,23,850,2.7%
京　　　都,慢性閉塞性肺疾患（COPD）,5,5,850,0.6%
京　　　都,喘息,44,16,850,1.9%
京　　　都,その他の呼吸器系の病気,33,26,850,3.1%
京　　　都,胃・十二指腸の病気,30,21,850,2.5%
京　　　都,肝臓・胆のうの病気,20,12,850,1.4%
京　　　都,その他の消化器系の病気,44,32,850,3.8%
京　　　都,歯の病気,138,79,850,9.3%
京　　　都,アトピー性皮膚炎,34,3,850,0.4%
京　　　都,その他の皮膚の病気,55,28,850,3.3%
京　　　都,痛風,23,13,850,1.5%
京　　　都,関節リウマチ,19,14,850,1.6%
京　　　都,関節症,61,42,850,4.9%
京　　　都,肩こり症,79,38,850,4.5%
京　　　都,腰痛症,137,91,850,10.7%
京　　　都,骨粗しょう症,55,51,850,6.0%
京　　　都,腎臓の病気,32,23,850,2.7%
京　　　都,前立腺肥大症,35,33,850,3.9%
京　　　都,閉経期又は閉経後障害（更年期障害等）,8,-,850,#VALUE!
京　　　都,骨折,17,12,850,1.4%
京　　　都,骨折以外のけが・やけど,16,5,850,0.6%
京　　　都,貧血・血液の病気,18,8,850,0.9%
京　　　都,悪性新生物（がん）,29,20,850,2.4%
京　　　都,妊娠・産褥（切迫流産、前置胎盤等）,1,-,850,#VALUE!
京　　　都,不妊症,5,-,850,#VALUE!
京　　　都,その他,76,20,850,2.4%
京　　　都,不　明,2,1,850,0.1%
京　　　都,不　　詳,9,7,850,0.8%
大　　　阪,大　　　阪,,,"2,849",0.0%
大　　　阪,通院者数,3443,2010,"2,849",70.6%
大　　　阪,糖尿病,440,338,"2,849",11.9%
大　　　阪,肥満症,52,33,"2,849",1.2%
大　　　阪,脂質異常症（高コレステロール血症等）,512,357,"2,849",12.5%
大　　　阪,甲状腺の病気,123,71,"2,849",2.5%
大　　　阪,うつ病やその他のこころの病気,175,47,"2,849",1.6%
大　　　阪,認知症,44,43,"2,849",1.5%
大　　　阪,パーキンソン病,17,15,"2,849",0.5%
大　　　阪,その他の神経の病気（神経痛・麻痺等）,69,42,"2,849",1.5%
大　　　阪,眼の病気,521,402,"2,849",14.1%
大　　　阪,耳の病気,110,86,"2,849",3.0%
大　　　阪,高血圧症,1115,862,"2,849",30.3%
大　　　阪,脳卒中（脳出血、脳梗塞等）,82,64,"2,849",2.2%
大　　　阪,狭心症・心筋梗塞,155,129,"2,849",4.5%
大　　　阪,その他の循環器系の病気,166,126,"2,849",4.4%
大　　　阪,急性鼻咽頭炎（かぜ）,8,3,"2,849",0.1%
大　　　阪,アレルギー性鼻炎,205,96,"2,849",3.4%
大　　　阪,慢性閉塞性肺疾患（COPD）,18,15,"2,849",0.5%
大　　　阪,喘息,97,45,"2,849",1.6%
大　　　阪,その他の呼吸器系の病気,110,76,"2,849",2.7%
大　　　阪,胃・十二指腸の病気,122,93,"2,849",3.3%
大　　　阪,肝臓・胆のうの病気,75,49,"2,849",1.7%
大　　　阪,その他の消化器系の病気,136,81,"2,849",2.8%
大　　　阪,歯の病気,497,278,"2,849",9.8%
大　　　阪,アトピー性皮膚炎,84,12,"2,849",0.4%
大　　　阪,その他の皮膚の病気,167,88,"2,849",3.1%
大　　　阪,痛風,76,41,"2,849",1.4%
大　　　阪,関節リウマチ,68,49,"2,849",1.7%
大　　　阪,関節症,202,147,"2,849",5.2%
大　　　阪,肩こり症,287,172,"2,849",6.0%
大　　　阪,腰痛症,482,331,"2,849",11.6%
大　　　阪,骨粗しょう症,195,180,"2,849",6.3%
大　　　阪,腎臓の病気,106,72,"2,849",2.5%
大　　　阪,前立腺肥大症,125,118,"2,849",4.1%
大　　　阪,閉経期又は閉経後障害（更年期障害等）,22,1,"2,849",0.0%
大　　　阪,骨折,67,49,"2,849",1.7%
大　　　阪,骨折以外のけが・やけど,48,16,"2,849",0.6%
大　　　阪,貧血・血液の病気,61,33,"2,849",1.2%
大　　　阪,悪性新生物（がん）,100,62,"2,849",2.2%
大　　　阪,妊娠・産褥（切迫流産、前置胎盤等）,2,-,"2,849",#VALUE!
大　　　阪,不妊症,5,-,"2,849",#VALUE!
大　　　阪,その他,211,81,"2,849",2.8%
大　　　阪,不　明,6,3,"2,849",0.1%
大　　　阪,不　　詳,24,17,"2,849",0.6%
兵　　　庫,兵　　　庫,,,"1,869",0.0%
兵　　　庫,通院者数,2383,1336,"1,869",71.5%
兵　　　庫,糖尿病,322,228,"1,869",12.2%
兵　　　庫,肥満症,28,15,"1,869",0.8%
兵　　　庫,脂質異常症（高コレステロール血症等）,386,264,"1,869",14.1%
兵　　　庫,甲状腺の病気,101,55,"1,869",2.9%
兵　　　庫,うつ病やその他のこころの病気,109,22,"1,869",1.2%
兵　　　庫,認知症,44,43,"1,869",2.3%
兵　　　庫,パーキンソン病,12,12,"1,869",0.6%
兵　　　庫,その他の神経の病気（神経痛・麻痺等）,40,21,"1,869",1.1%
兵　　　庫,眼の病気,350,271,"1,869",14.5%
兵　　　庫,耳の病気,56,41,"1,869",2.2%
兵　　　庫,高血圧症,763,560,"1,869",30.0%
兵　　　庫,脳卒中（脳出血、脳梗塞等）,69,57,"1,869",3.0%
兵　　　庫,狭心症・心筋梗塞,107,92,"1,869",4.9%
兵　　　庫,その他の循環器系の病気,134,106,"1,869",5.7%
兵　　　庫,急性鼻咽頭炎（かぜ）,10,4,"1,869",0.2%
兵　　　庫,アレルギー性鼻炎,123,52,"1,869",2.8%
兵　　　庫,慢性閉塞性肺疾患（COPD）,9,8,"1,869",0.4%
兵　　　庫,喘息,95,42,"1,869",2.2%
兵　　　庫,その他の呼吸器系の病気,66,48,"1,869",2.6%
兵　　　庫,胃・十二指腸の病気,78,55,"1,869",2.9%
兵　　　庫,肝臓・胆のうの病気,47,26,"1,869",1.4%
兵　　　庫,その他の消化器系の病気,78,51,"1,869",2.7%
兵　　　庫,歯の病気,284,159,"1,869",8.5%
兵　　　庫,アトピー性皮膚炎,70,8,"1,869",0.4%
兵　　　庫,その他の皮膚の病気,122,60,"1,869",3.2%
